case_id,file,test_name,status
DET-0337,tests/domain/lifecycle.test.ts,LIFE-D01: draft snapshot survives a live catalog edit > a draft created at paint $42 still shows $42 after the live catalog changes to $49; a NEW draft shows $49,passed
DET-0338,tests/domain/lifecycle.test.ts,"LIFE-D01: draft snapshot survives a live catalog edit > mutating the returned snapshot object never touches the source settings/catalog objects (deep copy, not a reference)",passed
DET-0339,tests/domain/lifecycle.test.ts,"LIFE-D02: issuing freezes a revision; editing after issue creates a NEW draft, original unchanged > the issued revision object is never mutated by a later edit",passed
DET-0340,tests/domain/lifecycle.test.ts,"LIFE-D02: issuing freezes a revision; editing after issue creates a NEW draft, original unchanged > creating a draft from an issued revision does NOT itself supersede the issued one; only a new issue does",passed
DET-0341,tests/domain/lifecycle.test.ts,"LIFE-D02: issuing freezes a revision; editing after issue creates a NEW draft, original unchanged > creating a new draft from an issued revision that itself had a preRefreshCheckpoint starts with NO checkpoint of its own (a fresh draft has no undo-refresh history yet)",passed
DET-0342,tests/domain/lifecycle.test.ts,DOC-P01: customer document allow-list > never exposes internal cost/margin fields even if present on the source revision,passed
DET-0343,tests/domain/lifecycle.test.ts,DOC-P01: customer document allow-list > a hand-assembled object with a leaked private field is caught by the allow-list guard,passed
DET-0344,tests/domain/lifecycle.test.ts,"upsertRevision: saving a NEW draft revision must APPEND it, not silently drop it (found live in the browser) > a revision whose id is not yet in project.revisions gets appended, not lost",passed
DET-0345,tests/domain/lifecycle.test.ts,"upsertRevision: saving a NEW draft revision must APPEND it, not silently drop it (found live in the browser) > a revision whose id already exists in project.revisions is replaced in place, not duplicated",passed
DET-0346,tests/domain/lifecycle.test.ts,upsertActualReview: ACT-013/014 regression — recorded actuals must actually persist onto the project > a first-time save appends a new ActualReview rather than leaving it as unsaved UI state,passed
DET-0347,tests/domain/lifecycle.test.ts,upsertActualReview: ACT-013/014 regression — recorded actuals must actually persist onto the project > re-saving the same review id updates it in place rather than duplicating,passed
DET-0348,tests/domain/lifecycle.test.ts,LIFE-D07: duplicating a project gets fresh IDs and drops issued/actual state > produces independent nested objects with correctly remapped room/surface links,passed
DET-0349,tests/domain/logo.test.ts,"sniffImageFormat: derives format from bytes, never from a filename or declared type > recognizes a PNG magic number",passed
DET-0350,tests/domain/logo.test.ts,"sniffImageFormat: derives format from bytes, never from a filename or declared type > recognizes a JPEG magic number",passed
DET-0351,tests/domain/logo.test.ts,"sniffImageFormat: derives format from bytes, never from a filename or declared type > recognizes a WebP (RIFF....WEBP) magic number",passed
DET-0352,tests/domain/logo.test.ts,"sniffImageFormat: derives format from bytes, never from a filename or declared type > returns null for SVG text, even one with an embedded <script> tag",passed
DET-0353,tests/domain/logo.test.ts,"sniffImageFormat: derives format from bytes, never from a filename or declared type > returns null for an empty buffer",passed
DET-0354,tests/domain/logo.test.ts,"sniffImageFormat: derives format from bytes, never from a filename or declared type > returns null for arbitrary/random bytes",passed
DET-0355,tests/domain/logo.test.ts,validateLogoBytes: format + size > accepts a well-formed small PNG,passed
DET-0356,tests/domain/logo.test.ts,validateLogoBytes: format + size > rejects an empty file,passed
DET-0357,tests/domain/logo.test.ts,validateLogoBytes: format + size > rejects a file exactly 1 byte over the 1 MiB limit (BACK-019),passed
DET-0358,tests/domain/logo.test.ts,validateLogoBytes: format + size > accepts a file at exactly the 1 MiB limit,passed
DET-0359,tests/domain/logo.test.ts,"validateLogoBytes: format + size > rejects SVG content outright, regardless of size",passed
DET-0360,tests/domain/logo.test.ts,validateLogoBytes: format + size > rejects a corrupt/unrecognized payload,passed
DET-0361,tests/domain/logo.test.ts,"bytesToBase64 / base64ToBytes round trip exactly > round-trips arbitrary bytes, including 0x00 and 0xff",passed
DET-0362,tests/domain/logo.test.ts,"parseLogoDataUri: the import/read-back path, re-verified from actual content > accepts a well-formed PNG data URI",passed
DET-0363,tests/domain/logo.test.ts,"parseLogoDataUri: the import/read-back path, re-verified from actual content > rejects a data URI with a non-image scheme",passed
DET-0364,tests/domain/logo.test.ts,"parseLogoDataUri: the import/read-back path, re-verified from actual content > rejects a data URI whose declared type does not match its actual bytes (spoofed MIME)",passed
DET-0365,tests/domain/logo.test.ts,"parseLogoDataUri: the import/read-back path, re-verified from actual content > rejects malformed base64 content",passed
DET-0366,tests/domain/logo.test.ts,"parseLogoDataUri: the import/read-back path, re-verified from actual content > rejects an SVG masquerading as a data URI with an image/png declaration",passed
DET-0367,tests/domain/logo.test.ts,"parseLogoDataUri: the import/read-back path, re-verified from actual content > rejects an oversized embedded payload (BACK-019, decoded from the data URI)",passed
DET-0368,tests/domain/logoFixtureIntegrity.test.ts,"Logo fixture integrity: tests/fixtures/images/pep-logo-real.png is a real, visible logo > decodes as a real PNG with the documented dimensions",passed
DET-0369,tests/domain/logoFixtureIntegrity.test.ts,"Logo fixture integrity: tests/fixtures/images/pep-logo-real.png is a real, visible logo > dimensions are at or above the minimum supported logo size in both axes",passed
DET-0370,tests/domain/logoFixtureIntegrity.test.ts,"Logo fixture integrity: tests/fixtures/images/pep-logo-real.png is a real, visible logo > is NOT fully transparent -- has real, meaningful alpha coverage (the exact defect the v7.1 fixture had)",passed
DET-0371,tests/domain/logoFixtureIntegrity.test.ts,"Logo fixture integrity: tests/fixtures/images/pep-logo-real.png is a real, visible logo > has real color variation -- not a uniform/blank single-color block",passed
DET-0372,tests/domain/logoFixtureIntegrity.test.ts,"Logo fixture integrity: tests/fixtures/images/pep-logo-real.png is a real, visible logo > has zero visible (fully-opaque, non-background) pixels only if genuinely blank -- this fixture is not",passed
DET-0373,tests/domain/logoFixtureIntegrity.test.ts,"Regression proof: these same checks correctly REJECT the exact v7.1 defect (a fully transparent fixture) > a fully transparent fixture fails the ""has real alpha coverage"" check",passed
DET-0374,tests/domain/logoFixtureIntegrity.test.ts,Regression proof: these same checks correctly REJECT the exact v7.1 defect (a fully transparent fixture) > a fully transparent fixture has zero visible pixels,passed
DET-0375,tests/domain/rateRefresh.test.ts,previewRateRefresh > reports a changed price for a variant the draft actually uses,passed
DET-0376,tests/domain/rateRefresh.test.ts,previewRateRefresh > flags a variant that was deleted from the live catalog but is still referenced by a surface,passed
DET-0377,tests/domain/rateRefresh.test.ts,applyRateRefresh > does nothing until applied — preview alone never mutates the draft,passed
DET-0378,tests/domain/rateRefresh.test.ts,"applyRateRefresh > ""retain"" keeps a deleted variant usable by copying it forward from the OLD snapshot",passed
DET-0379,tests/domain/rateRefresh.test.ts,"applyRateRefresh > ""replaceWith"" repoints the surface at a new variant and does not need to retain the old one",passed
DET-0380,tests/domain/rateRefresh.test.ts,applyRateRefresh > never touches a custom proposed price,passed
DET-0381,tests/domain/rateRefresh.test.ts,applyRateRefresh > throws rather than silently refreshing an issued revision,passed
DET-0382,tests/domain/rateRefresh.test.ts,V5-08: preRefreshCheckpoint (DATA_CONTRACT.md #3 durable recovery point) > applyRateRefresh embeds the exact pre-refresh revision as a checkpoint field on its result,passed
DET-0383,tests/domain/rateRefresh.test.ts,V5-08: preRefreshCheckpoint (DATA_CONTRACT.md #3 durable recovery point) > undoRateRefresh restores the exact pre-refresh revision,passed
DET-0384,tests/domain/rateRefresh.test.ts,V5-08: preRefreshCheckpoint (DATA_CONTRACT.md #3 durable recovery point) > returns null when there is no checkpoint to restore,passed
